id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6754,2026-09-07T03:53:00Z,budomierz,Budomierz,0,,0,,30,,2026-9-7,3
6752,2026-09-07T03:53:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-7,3
6750,2026-09-07T03:53:00Z,dorohusk,Dorohusk,30,,,,60,,2026-9-7,3
6753,2026-09-07T03:53:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-9-7,3
6755,2026-09-07T03:53:00Z,korczowa,Korczowa,240,,60,,120,,2026-9-7,3
6758,2026-09-07T03:53:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-7,3
6757,2026-09-07T03:53:00Z,malhowice,Małhowice,,,0,,0,,2026-9-7,3
6756,2026-09-07T03:53:00Z,medyka,Medyka,420,,60,,0,,2026-9-7,3
6751,2026-09-07T03:53:00Z,zosin,Zosin,0,,0,,0,,2026-9-7,3
6763,2026-09-07T12:03:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-7,12
6761,2026-09-07T12:03:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-7,12
6759,2026-09-07T12:03:00Z,dorohusk,Dorohusk,0,,,,0,,2026-9-7,12
6762,2026-09-07T12:03:00Z,hrebenne,Hrebenne,300,,0,,0,,2026-9-7,12
6764,2026-09-07T12:03:00Z,korczowa,Korczowa,180,,0,,0,,2026-9-7,12
6767,2026-09-07T12:03:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-7,12
6766,2026-09-07T12:03:00Z,malhowice,Małhowice,,,0,,0,,2026-9-7,12
6765,2026-09-07T12:03:00Z,medyka,Medyka,240,,0,,0,,2026-9-7,12
6760,2026-09-07T12:03:00Z,zosin,Zosin,0,,0,,0,,2026-9-7,12
6772,2026-09-07T19:03:00Z,budomierz,Budomierz,60,,0,,0,,2026-9-7,19
6770,2026-09-07T19:03:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-7,19
6768,2026-09-07T19:03:00Z,dorohusk,Dorohusk,0,,,,0,,2026-9-7,19
6771,2026-09-07T19:03:00Z,hrebenne,Hrebenne,360,,0,,0,,2026-9-7,19
6773,2026-09-07T19:03:00Z,korczowa,Korczowa,120,,0,,0,,2026-9-7,19
6776,2026-09-07T19:03:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-7,19
6775,2026-09-07T19:03:00Z,malhowice,Małhowice,,,0,,0,,2026-9-7,19
6774,2026-09-07T19:03:00Z,medyka,Medyka,240,,60,,0,,2026-9-7,19
6769,2026-09-07T19:03:00Z,zosin,Zosin,0,,0,,0,,2026-9-7,19
6781,2026-09-07T23:21:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-7,23
6779,2026-09-07T23:21:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-7,23
6777,2026-09-07T23:21:00Z,dorohusk,Dorohusk,240,,,,0,,2026-9-7,23
6780,2026-09-07T23:21:00Z,hrebenne,Hrebenne,720,,0,,60,,2026-9-7,23
6782,2026-09-07T23:21:00Z,korczowa,Korczowa,240,,0,,60,,2026-9-7,23
6785,2026-09-07T23:21:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-7,23
6784,2026-09-07T23:21:00Z,malhowice,Małhowice,,,0,,0,,2026-9-7,23
6783,2026-09-07T23:21:00Z,medyka,Medyka,420,,0,,0,,2026-9-7,23
6778,2026-09-07T23:21:00Z,zosin,Zosin,0,,0,,0,,2026-9-7,23
