id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6565,2026-09-03T03:50:00Z,budomierz,Budomierz,120,,0,,0,,2026-9-3,3
6563,2026-09-03T03:50:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-9-3,3
6561,2026-09-03T03:50:00Z,dorohusk,Dorohusk,360,,,,120,,2026-9-3,3
6564,2026-09-03T03:50:00Z,hrebenne,Hrebenne,360,,0,,0,,2026-9-3,3
6566,2026-09-03T03:50:00Z,korczowa,Korczowa,480,,60,,0,,2026-9-3,3
6569,2026-09-03T03:50:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-3,3
6568,2026-09-03T03:50:00Z,malhowice,Małhowice,,,0,,0,,2026-9-3,3
6567,2026-09-03T03:50:00Z,medyka,Medyka,480,,0,,120,,2026-9-3,3
6562,2026-09-03T03:50:00Z,zosin,Zosin,0,,0,,0,,2026-9-3,3
6574,2026-09-03T10:57:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-3,10
6572,2026-09-03T10:57:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-3,10
6570,2026-09-03T10:57:00Z,dorohusk,Dorohusk,240,,,,0,,2026-9-3,10
6573,2026-09-03T10:57:00Z,hrebenne,Hrebenne,540,,0,,0,,2026-9-3,10
6575,2026-09-03T10:57:00Z,korczowa,Korczowa,420,,0,,0,,2026-9-3,10
6578,2026-09-03T10:57:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-3,10
6577,2026-09-03T10:57:00Z,malhowice,Małhowice,,,0,,0,,2026-9-3,10
6576,2026-09-03T10:57:00Z,medyka,Medyka,420,,0,,0,,2026-9-3,10
6571,2026-09-03T10:57:00Z,zosin,Zosin,0,,0,,0,,2026-9-3,10
6583,2026-09-03T16:09:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-3,16
6581,2026-09-03T16:09:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-3,16
6579,2026-09-03T16:09:00Z,dorohusk,Dorohusk,180,,,,0,,2026-9-3,16
6582,2026-09-03T16:09:00Z,hrebenne,Hrebenne,660,,0,,0,,2026-9-3,16
6584,2026-09-03T16:09:00Z,korczowa,Korczowa,300,,0,,0,,2026-9-3,16
6587,2026-09-03T16:09:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-3,16
6586,2026-09-03T16:09:00Z,malhowice,Małhowice,,,0,,0,,2026-9-3,16
6585,2026-09-03T16:09:00Z,medyka,Medyka,720,,0,,0,,2026-9-3,16
6580,2026-09-03T16:09:00Z,zosin,Zosin,60,,0,,0,,2026-9-3,16
