id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6044,2026-08-23T01:41:00Z,budomierz,Budomierz,,,,,,,2026-8-23,1
6042,2026-08-23T01:41:00Z,dolhobyczow,Dołhobyczów,240,,60,,0,,2026-8-23,1
6040,2026-08-23T01:41:00Z,dorohusk,Dorohusk,780,,,,0,,2026-8-23,1
6043,2026-08-23T01:41:00Z,hrebenne,Hrebenne,780,,0,,0,,2026-8-23,1
6045,2026-08-23T01:41:00Z,korczowa,Korczowa,360,,120,,60,,2026-8-23,1
6048,2026-08-23T01:41:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-23,1
6047,2026-08-23T01:41:00Z,malhowice,Małhowice,,,60,,0,,2026-8-23,1
6046,2026-08-23T01:41:00Z,medyka,Medyka,600,,60,,60,,2026-8-23,1
6041,2026-08-23T01:41:00Z,zosin,Zosin,180,,60,,60,,2026-8-23,1
6053,2026-08-23T03:53:00Z,budomierz,Budomierz,0,,60,,120,,2026-8-23,3
6051,2026-08-23T03:53:00Z,dolhobyczow,Dołhobyczów,240,,30,,0,,2026-8-23,3
6049,2026-08-23T03:53:00Z,dorohusk,Dorohusk,840,,,,420,,2026-8-23,3
6052,2026-08-23T03:53:00Z,hrebenne,Hrebenne,780,,60,,180,,2026-8-23,3
6054,2026-08-23T03:53:00Z,korczowa,Korczowa,360,,120,,240,,2026-8-23,3
6057,2026-08-23T03:53:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-23,3
6056,2026-08-23T03:53:00Z,malhowice,Małhowice,,,0,,0,,2026-8-23,3
6055,2026-08-23T03:53:00Z,medyka,Medyka,660,,120,,480,,2026-8-23,3
6050,2026-08-23T03:53:00Z,zosin,Zosin,180,,60,,0,,2026-8-23,3
6062,2026-08-23T06:49:00Z,budomierz,Budomierz,0,,0,,180,,2026-8-23,6
6060,2026-08-23T06:49:00Z,dolhobyczow,Dołhobyczów,,,,,,,2026-8-23,6
6058,2026-08-23T06:49:00Z,dorohusk,Dorohusk,1200,,,,360,,2026-8-23,6
6061,2026-08-23T06:49:00Z,hrebenne,Hrebenne,840,,0,,0,,2026-8-23,6
6063,2026-08-23T06:49:00Z,korczowa,Korczowa,420,,300,,300,,2026-8-23,6
6066,2026-08-23T06:49:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-23,6
6065,2026-08-23T06:49:00Z,malhowice,Małhowice,,,0,,30,,2026-8-23,6
6064,2026-08-23T06:49:00Z,medyka,Medyka,540,,180,,300,,2026-8-23,6
6059,2026-08-23T06:49:00Z,zosin,Zosin,180,,0,,0,,2026-8-23,6
6071,2026-08-23T09:32:00Z,budomierz,Budomierz,0,,0,,180,,2026-8-23,9
6069,2026-08-23T09:32:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-8-23,9
6067,2026-08-23T09:32:00Z,dorohusk,Dorohusk,1200,,,,360,,2026-8-23,9
6070,2026-08-23T09:32:00Z,hrebenne,Hrebenne,840,,0,,0,,2026-8-23,9
6072,2026-08-23T09:32:00Z,korczowa,Korczowa,420,,300,,300,,2026-8-23,9
6075,2026-08-23T09:32:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-23,9
6074,2026-08-23T09:32:00Z,malhowice,Małhowice,,,0,,30,,2026-8-23,9
6073,2026-08-23T09:32:00Z,medyka,Medyka,540,,180,,300,,2026-8-23,9
6068,2026-08-23T09:32:00Z,zosin,Zosin,120,,0,,0,,2026-8-23,9
6080,2026-08-23T12:48:00Z,budomierz,Budomierz,0,,60,,60,,2026-8-23,12
6078,2026-08-23T12:48:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-8-23,12
6076,2026-08-23T12:48:00Z,dorohusk,Dorohusk,1080,,,,120,,2026-8-23,12
6079,2026-08-23T12:48:00Z,hrebenne,Hrebenne,780,,0,,0,,2026-8-23,12
6081,2026-08-23T12:48:00Z,korczowa,Korczowa,300,,240,,180,,2026-8-23,12
6084,2026-08-23T12:48:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-23,12
6083,2026-08-23T12:48:00Z,malhowice,Małhowice,,,30,,0,,2026-8-23,12
6082,2026-08-23T12:48:00Z,medyka,Medyka,540,,180,,300,,2026-8-23,12
6077,2026-08-23T12:48:00Z,zosin,Zosin,60,,60,,0,,2026-8-23,12
6089,2026-08-23T15:27:00Z,budomierz,Budomierz,0,,120,,0,,2026-8-23,15
6087,2026-08-23T15:27:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-8-23,15
6085,2026-08-23T15:27:00Z,dorohusk,Dorohusk,960,,,,60,,2026-8-23,15
6088,2026-08-23T15:27:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-8-23,15
6090,2026-08-23T15:27:00Z,korczowa,Korczowa,120,,60,,60,,2026-8-23,15
6093,2026-08-23T15:27:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-23,15
6092,2026-08-23T15:27:00Z,malhowice,Małhowice,,,60,,0,,2026-8-23,15
6091,2026-08-23T15:27:00Z,medyka,Medyka,480,,120,,120,,2026-8-23,15
6086,2026-08-23T15:27:00Z,zosin,Zosin,120,,60,,0,,2026-8-23,15
