id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
7470,2026-09-26T04:23:00Z,budomierz,Budomierz,180,,0,,0,,2026-9-26,4
7468,2026-09-26T04:23:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-9-26,4
7466,2026-09-26T04:23:00Z,dorohusk,Dorohusk,1800,,,,30,,2026-9-26,4
7469,2026-09-26T04:23:00Z,hrebenne,Hrebenne,1200,,0,,0,,2026-9-26,4
7471,2026-09-26T04:23:00Z,korczowa,Korczowa,1140,,60,,0,,2026-9-26,4
7474,2026-09-26T04:23:00Z,kroscienko,Krościenko,120,,0,,0,,2026-9-26,4
7473,2026-09-26T04:23:00Z,malhowice,Małhowice,,,0,,0,,2026-9-26,4
7472,2026-09-26T04:23:00Z,medyka,Medyka,900,,0,,0,,2026-9-26,4
7467,2026-09-26T04:23:00Z,zosin,Zosin,120,,0,,0,,2026-9-26,4
7479,2026-09-26T11:06:00Z,budomierz,Budomierz,300,,0,,0,,2026-9-26,11
7477,2026-09-26T11:06:00Z,dolhobyczow,Dołhobyczów,480,,0,,0,,2026-9-26,11
7475,2026-09-26T11:06:00Z,dorohusk,Dorohusk,1380,,,,0,,2026-9-26,11
7478,2026-09-26T11:06:00Z,hrebenne,Hrebenne,1380,,0,,0,,2026-9-26,11
7480,2026-09-26T11:06:00Z,korczowa,Korczowa,1320,,0,,0,,2026-9-26,11
7483,2026-09-26T11:06:00Z,kroscienko,Krościenko,120,,0,,0,,2026-9-26,11
7482,2026-09-26T11:06:00Z,malhowice,Małhowice,,,0,,0,,2026-9-26,11
7481,2026-09-26T11:06:00Z,medyka,Medyka,840,,0,,0,,2026-9-26,11
7476,2026-09-26T11:06:00Z,zosin,Zosin,180,,0,,0,,2026-9-26,11
7488,2026-09-26T16:06:00Z,budomierz,Budomierz,300,,0,,0,,2026-9-26,16
7486,2026-09-26T16:06:00Z,dolhobyczow,Dołhobyczów,300,,0,,0,,2026-9-26,16
7484,2026-09-26T16:06:00Z,dorohusk,Dorohusk,1200,,,,0,,2026-9-26,16
7487,2026-09-26T16:06:00Z,hrebenne,Hrebenne,1200,,0,,0,,2026-9-26,16
7489,2026-09-26T16:06:00Z,korczowa,Korczowa,1380,,60,,0,,2026-9-26,16
7492,2026-09-26T16:06:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-26,16
7491,2026-09-26T16:06:00Z,malhowice,Małhowice,,,0,,0,,2026-9-26,16
7490,2026-09-26T16:06:00Z,medyka,Medyka,840,,0,,0,,2026-9-26,16
7485,2026-09-26T16:06:00Z,zosin,Zosin,120,,0,,0,,2026-9-26,16
