id,scraped_at,crossing_id,crossing_name,dpsu_name,trucks_waiting,cars_waiting,cars_per_hour,load_color,state,closure_flag,parse_miss_flag,character,category,location,lat,lng,camera_url,source_updated_kyiv,source_updated_utc,reading_age_seconds,state_of_busy_raw,restricted_flag,ts_synthetic
3590,2026-07-05T03:31:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2391,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-07-05 06:17:55,2026-07-05T03:17:55Z,785,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2391,0,0
3584,2026-07-05T03:31:00Z,zosin,Zosin,Устилуг - Зосін,3,20,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-07-05 06:18:20,2026-07-05T03:18:20Z,760,Кількість легкових авто перед ППр: 20 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 3,0,0
3653,2026-07-05T06:30:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2346,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-07-05 09:23:40,2026-07-05T06:23:40Z,380,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2346,0,0
3647,2026-07-05T06:30:00Z,zosin,Zosin,Устилуг - Зосін,6,35,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-07-05 09:23:51,2026-07-05T06:23:51Z,369,Кількість легкових авто перед ППр: 35 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 6,0,0
3716,2026-07-05T09:31:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2349,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-07-05 12:03:07,2026-07-05T09:03:07Z,1673,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2349,0,0
3710,2026-07-05T09:31:00Z,zosin,Zosin,Устилуг - Зосін,7,30,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-07-05 12:02:58,2026-07-05T09:02:58Z,1682,Кількість легкових авто перед ППр: 30 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 7,0,0
3774,2026-07-05T12:01:00Z,budomierz,Budomierz,Грушів - Будомєж,33,25,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 15.06.2022 по 14.12.2022), пасажирські автобуси, легкові автомобілі, пішохідний ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.096922,23.279205,,2026-07-05 14:59:42,2026-07-05T11:59:42Z,78,Кількість легкових авто перед ППр: 25 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 33,0,0
3772,2026-07-05T12:01:00Z,dolhobyczow,Dołhobyczów,Угринів - Долгобичув,364,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 01.09.2022), легкові автомобілі, пішохідний (на вихід з України з метою евакуації) ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.578315,24.091082,,2026-07-05 14:59:12,2026-07-05T11:59:12Z,108,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 364,0,0
3779,2026-07-05T12:01:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2363,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-07-05 14:49:26,2026-07-05T11:49:26Z,694,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2363,0,0
3775,2026-07-05T12:01:00Z,hrebenne,Hrebenne,Рава-Руська автомобільний,657,0,67,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Жовківський район",50.274425,23.588896,,2026-07-05 14:59:24,2026-07-05T11:59:24Z,96,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 67 авто/год <br> Кількість вантажних авто перед ППр: 657,0,0
