id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
5900,2026-08-21T01:38:00Z,budomierz,Budomierz,60,,0,,0,,2026-8-21,1
5898,2026-08-21T01:38:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-8-21,1
5896,2026-08-21T01:38:00Z,dorohusk,Dorohusk,720,,,,30,,2026-8-21,1
5899,2026-08-21T01:38:00Z,hrebenne,Hrebenne,840,,0,,60,,2026-8-21,1
5901,2026-08-21T01:38:00Z,korczowa,Korczowa,180,,0,,60,,2026-8-21,1
5904,2026-08-21T01:38:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-21,1
5903,2026-08-21T01:38:00Z,malhowice,Małhowice,,,0,,0,,2026-8-21,1
5902,2026-08-21T01:38:00Z,medyka,Medyka,600,,0,,120,,2026-8-21,1
5897,2026-08-21T01:38:00Z,zosin,Zosin,120,,60,,0,,2026-8-21,1
5909,2026-08-21T03:53:00Z,budomierz,Budomierz,60,,0,,120,,2026-8-21,3
5907,2026-08-21T03:53:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-8-21,3
5905,2026-08-21T03:53:00Z,dorohusk,Dorohusk,900,,,,120,,2026-8-21,3
5908,2026-08-21T03:53:00Z,hrebenne,Hrebenne,1260,,0,,180,,2026-8-21,3
5910,2026-08-21T03:53:00Z,korczowa,Korczowa,180,,60,,180,,2026-8-21,3
5913,2026-08-21T03:53:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-21,3
5912,2026-08-21T03:53:00Z,malhowice,Małhowice,,,0,,0,,2026-8-21,3
5911,2026-08-21T03:53:00Z,medyka,Medyka,480,,0,,180,,2026-8-21,3
5906,2026-08-21T03:53:00Z,zosin,Zosin,120,,0,,60,,2026-8-21,3
5918,2026-08-21T06:54:00Z,budomierz,Budomierz,0,,0,,120,,2026-8-21,6
5916,2026-08-21T06:54:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-8-21,6
5914,2026-08-21T06:54:00Z,dorohusk,Dorohusk,900,,,,60,,2026-8-21,6
5917,2026-08-21T06:54:00Z,hrebenne,Hrebenne,1020,,0,,0,,2026-8-21,6
5919,2026-08-21T06:54:00Z,korczowa,Korczowa,60,,60,,300,,2026-8-21,6
