id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
4778,2026-08-05T02:52:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-5,2
4776,2026-08-05T02:52:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-8-5,2
4774,2026-08-05T02:52:00Z,dorohusk,Dorohusk,300,,,,120,,2026-8-5,2
4777,2026-08-05T02:52:00Z,hrebenne,Hrebenne,420,,0,,0,,2026-8-5,2
4779,2026-08-05T02:52:00Z,korczowa,Korczowa,180,,60,,180,,2026-8-5,2
4782,2026-08-05T02:52:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,2
4781,2026-08-05T02:52:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,2
4780,2026-08-05T02:52:00Z,medyka,Medyka,120,,0,,180,,2026-8-5,2
4775,2026-08-05T02:52:00Z,zosin,Zosin,60,,60,,60,,2026-8-5,2
4787,2026-08-05T05:49:00Z,budomierz,Budomierz,0,,0,,120,,2026-8-5,5
4785,2026-08-05T05:49:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-5,5
4783,2026-08-05T05:49:00Z,dorohusk,Dorohusk,300,,,,30,,2026-8-5,5
4786,2026-08-05T05:49:00Z,hrebenne,Hrebenne,300,,0,,60,,2026-8-5,5
4788,2026-08-05T05:49:00Z,korczowa,Korczowa,180,,60,,240,,2026-8-5,5
4791,2026-08-05T05:49:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,5
4790,2026-08-05T05:49:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,5
4789,2026-08-05T05:49:00Z,medyka,Medyka,60,,0,,60,,2026-8-5,5
4784,2026-08-05T05:49:00Z,zosin,Zosin,120,,60,,0,,2026-8-5,5
4796,2026-08-05T08:42:00Z,budomierz,Budomierz,0,,0,,120,,2026-8-5,8
4794,2026-08-05T08:42:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-5,8
4792,2026-08-05T08:42:00Z,dorohusk,Dorohusk,480,,,,30,,2026-8-5,8
4795,2026-08-05T08:42:00Z,hrebenne,Hrebenne,180,,0,,0,,2026-8-5,8
4797,2026-08-05T08:42:00Z,korczowa,Korczowa,240,,0,,180,,2026-8-5,8
4800,2026-08-05T08:42:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,8
4799,2026-08-05T08:42:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,8
4798,2026-08-05T08:42:00Z,medyka,Medyka,60,,0,,0,,2026-8-5,8
4793,2026-08-05T08:42:00Z,zosin,Zosin,60,,60,,0,,2026-8-5,8
4805,2026-08-05T11:23:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-5,11
4803,2026-08-05T11:23:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-5,11
4801,2026-08-05T11:23:00Z,dorohusk,Dorohusk,420,,,,0,,2026-8-5,11
4804,2026-08-05T11:23:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-8-5,11
4806,2026-08-05T11:23:00Z,korczowa,Korczowa,180,,60,,180,,2026-8-5,11
4809,2026-08-05T11:23:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,11
4808,2026-08-05T11:23:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,11
4807,2026-08-05T11:23:00Z,medyka,Medyka,180,,0,,0,,2026-8-5,11
4802,2026-08-05T11:23:00Z,zosin,Zosin,60,,0,,0,,2026-8-5,11
4814,2026-08-05T14:19:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-5,14
4812,2026-08-05T14:19:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-5,14
4810,2026-08-05T14:19:00Z,dorohusk,Dorohusk,720,,,,0,,2026-8-5,14
4813,2026-08-05T14:19:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-8-5,14
4815,2026-08-05T14:19:00Z,korczowa,Korczowa,180,,60,,0,,2026-8-5,14
4818,2026-08-05T14:19:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,14
4817,2026-08-05T14:19:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,14
4816,2026-08-05T14:19:00Z,medyka,Medyka,300,,0,,0,,2026-8-5,14
4811,2026-08-05T14:19:00Z,zosin,Zosin,60,,0,,0,,2026-8-5,14
4823,2026-08-05T16:44:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-5,16
4821,2026-08-05T16:44:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-5,16
4819,2026-08-05T16:44:00Z,dorohusk,Dorohusk,720,,,,0,,2026-8-5,16
4822,2026-08-05T16:44:00Z,hrebenne,Hrebenne,240,,0,,0,,2026-8-5,16
4824,2026-08-05T16:44:00Z,korczowa,Korczowa,120,,60,,0,,2026-8-5,16
4827,2026-08-05T16:44:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,16
4826,2026-08-05T16:44:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,16
4825,2026-08-05T16:44:00Z,medyka,Medyka,300,,0,,0,,2026-8-5,16
4820,2026-08-05T16:44:00Z,zosin,Zosin,0,,60,,0,,2026-8-5,16
4832,2026-08-05T19:41:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-5,19
4830,2026-08-05T19:41:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-5,19
4828,2026-08-05T19:41:00Z,dorohusk,Dorohusk,840,,,,0,,2026-8-5,19
4831,2026-08-05T19:41:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-8-5,19
4833,2026-08-05T19:41:00Z,korczowa,Korczowa,240,,60,,0,,2026-8-5,19
4836,2026-08-05T19:41:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-5,19
4835,2026-08-05T19:41:00Z,malhowice,Małhowice,,,0,,0,,2026-8-5,19
4834,2026-08-05T19:41:00Z,medyka,Medyka,420,,0,,0,,2026-8-5,19
4829,2026-08-05T19:41:00Z,zosin,Zosin,60,,0,,0,,2026-8-5,19
