id,scraped_at,crossing_id,crossing_name,echerha_id,echerha_title,vehicle_class,vehicle_type,queue_flow,is_paused,virtual_wait_s,vehicles_waiting,free_slots,slots_units_left,tooltip,country_id,carrier_type
46465,2026-08-05T02:31:00Z,budomierz,Budomierz,88,"Грушів – Будомєж (для вантажівок ≤ 7,5 тонн)",truck_le_7_5t,1,1,1,20280,30,,,,133,1
46480,2026-08-05T02:31:00Z,budomierz,Budomierz,104,Грушів – Будомєж. Автобуси (за розкладом),bus,2,2,0,,,14,14,,133,2
46472,2026-08-05T02:31:00Z,dolhobyczow,Dołhobyczów,31,"Угринів – Долгобичув (для порожніх вантажівок ≥ 7,5 тонн)",truck_empty,1,1,0,239400,268,,,,133,1
46485,2026-08-05T02:31:00Z,dolhobyczow,Dołhobyczów,76,Угринів – Долгобичув. Автобуси (за розкладом),bus,2,2,0,,,18,18,,133,2
46471,2026-08-05T02:31:00Z,dolhobyczow,Dołhobyczów,98,"Угринів – Долгобичув (для вантажівок ≥ 3,5 тонн до ≤ 7,5 тонн)",truck_le_7_5t,1,1,0,141960,173,,,,133,1
46477,2026-08-05T02:31:00Z,dorohusk,Dorohusk,1,"Ягодин – Дорогуськ (для вантажівок ≥ 7,5 тонн)",truck_ge_7_5t,1,1,1,417240,1184,,,,133,1
46479,2026-08-05T02:31:00Z,dorohusk,Dorohusk,2,"Ягодин – Дорогуськ. Товари 1-24 групи УКТЗЕД (≥ 7,5 тонн)",truck_goods_1_24,1,1,1,63360,97,,,,133,1
46478,2026-08-05T02:31:00Z,dorohusk,Dorohusk,29,"Ягодин – Дорогуськ (для порожніх вантажівок ≥ 7,5 тонн)",truck_empty,1,1,0,199800,684,,,,133,1
46488,2026-08-05T02:31:00Z,dorohusk,Dorohusk,54,Ягодин – Дорогуськ. Автобуси (за розкладом),bus,2,2,0,,,28,28,,133,2
46468,2026-08-05T02:31:00Z,hrebenne,Hrebenne,5,"Рава-Руська – Хребенне (для вантажівок ≥ 7,5 тонн)",truck_ge_7_5t,1,1,0,228420,436,,,,133,1
46469,2026-08-05T02:31:00Z,hrebenne,Hrebenne,19,"Рава-Руська – Хребенне. Товари 1-24 групи УКТЗЕД (≥ 7,5 тонн)",truck_goods_1_24,1,1,0,116280,119,,,,133,1
46483,2026-08-05T02:31:00Z,hrebenne,Hrebenne,78,Рава-Руська – Хребенне. Автобуси (за розкладом),bus,2,2,0,,,16,16,,133,2
46466,2026-08-05T02:31:00Z,korczowa,Korczowa,6,"Краківець – Корчова (для вантажівок ≥ 7,5 тонн)",truck_ge_7_5t,1,1,1,189000,467,,,,133,1
46467,2026-08-05T02:31:00Z,korczowa,Korczowa,20,"Краківець – Корчова. Товари 1-24 групи УКТЗЕД (≥ 7,5 тонн)",truck_goods_1_24,1,1,1,118080,170,,,,133,1
