id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
1098,2026-06-24T02:01:00Z,budomierz,Budomierz,180,,0,,0,,2026-6-24,2
1096,2026-06-24T02:01:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-6-24,2
1094,2026-06-24T02:01:00Z,dorohusk,Dorohusk,720,,,,300,,2026-6-24,2
1097,2026-06-24T02:01:00Z,hrebenne,Hrebenne,540,,0,,240,,2026-6-24,2
1099,2026-06-24T02:01:00Z,korczowa,Korczowa,60,,60,,180,,2026-6-24,2
1102,2026-06-24T02:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-24,2
1101,2026-06-24T02:01:00Z,malhowice,Małhowice,,,0,,0,,2026-6-24,2
1100,2026-06-24T02:01:00Z,medyka,Medyka,600,,0,,60,,2026-6-24,2
1095,2026-06-24T02:01:00Z,zosin,Zosin,120,,0,,60,,2026-6-24,2
1107,2026-06-24T04:02:00Z,budomierz,Budomierz,,,,,,,2026-6-24,4
1105,2026-06-24T04:02:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-6-24,4
1103,2026-06-24T04:02:00Z,dorohusk,Dorohusk,960,,,,60,,2026-6-24,4
1106,2026-06-24T04:02:00Z,hrebenne,Hrebenne,600,,0,,180,,2026-6-24,4
1108,2026-06-24T04:02:00Z,korczowa,Korczowa,0,,60,,120,,2026-6-24,4
1111,2026-06-24T04:02:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-24,4
1110,2026-06-24T04:02:00Z,malhowice,Małhowice,,,0,,30,,2026-6-24,4
1109,2026-06-24T04:02:00Z,medyka,Medyka,720,,60,,0,,2026-6-24,4
1104,2026-06-24T04:02:00Z,zosin,Zosin,180,,0,,0,,2026-6-24,4
1116,2026-06-24T05:01:00Z,budomierz,Budomierz,120,,0,,120,,2026-6-24,5
1114,2026-06-24T05:01:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-6-24,5
1112,2026-06-24T05:01:00Z,dorohusk,Dorohusk,960,,,,60,,2026-6-24,5
1115,2026-06-24T05:01:00Z,hrebenne,Hrebenne,600,,0,,180,,2026-6-24,5
1117,2026-06-24T05:01:00Z,korczowa,Korczowa,0,,60,,120,,2026-6-24,5
1120,2026-06-24T05:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-24,5
1119,2026-06-24T05:01:00Z,malhowice,Małhowice,,,0,,30,,2026-6-24,5
1118,2026-06-24T05:01:00Z,medyka,Medyka,720,,60,,0,,2026-6-24,5
1113,2026-06-24T05:01:00Z,zosin,Zosin,180,,0,,0,,2026-6-24,5
1125,2026-06-24T08:01:00Z,budomierz,Budomierz,180,,0,,180,,2026-6-24,8
1123,2026-06-24T08:01:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-6-24,8
1121,2026-06-24T08:01:00Z,dorohusk,Dorohusk,960,,,,0,,2026-6-24,8
