id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
5,2026-06-12T06:40:00Z,budomierz,Budomierz,240,,0,,0,,2026-6-12,6
3,2026-06-12T06:40:00Z,dolhobyczow,Dołhobyczów,,,,,0,,2026-6-12,6
1,2026-06-12T06:40:00Z,dorohusk,Dorohusk,1140,,,,0,,2026-6-12,6
4,2026-06-12T06:40:00Z,hrebenne,Hrebenne,840,,0,,0,,2026-6-12,6
6,2026-06-12T06:40:00Z,korczowa,Korczowa,780,,60,,60,,2026-6-12,6
8,2026-06-12T06:40:00Z,malhowice,Małhowice,,,0,,0,,2026-6-12,6
7,2026-06-12T06:40:00Z,medyka,Medyka,900,,0,,0,,2026-6-12,6
2,2026-06-12T06:40:00Z,zosin,Zosin,,,,,,,2026-6-12,6
13,2026-06-12T06:41:00Z,budomierz,Budomierz,240,,0,,0,,2026-6-12,6
11,2026-06-12T06:41:00Z,dolhobyczow,Dołhobyczów,,,,,0,,2026-6-12,6
9,2026-06-12T06:41:00Z,dorohusk,Dorohusk,1140,,,,0,,2026-6-12,6
12,2026-06-12T06:41:00Z,hrebenne,Hrebenne,840,,0,,0,,2026-6-12,6
14,2026-06-12T06:41:00Z,korczowa,Korczowa,780,,60,,60,,2026-6-12,6
17,2026-06-12T06:41:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-12,6
16,2026-06-12T06:41:00Z,malhowice,Małhowice,,,0,,0,,2026-6-12,6
15,2026-06-12T06:41:00Z,medyka,Medyka,900,,0,,0,,2026-6-12,6
10,2026-06-12T06:41:00Z,zosin,Zosin,,,,,,,2026-6-12,6
22,2026-06-12T21:36:00Z,budomierz,Budomierz,300,,0,,0,,2026-6-12,21
20,2026-06-12T21:36:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-6-12,21
18,2026-06-12T21:36:00Z,dorohusk,Dorohusk,1440,,,,0,,2026-6-12,21
21,2026-06-12T21:36:00Z,hrebenne,Hrebenne,960,,0,,0,,2026-6-12,21
23,2026-06-12T21:36:00Z,korczowa,Korczowa,780,,60,,0,,2026-6-12,21
26,2026-06-12T21:36:00Z,kroscienko,Krościenko,60,,0,,0,,2026-6-12,21
25,2026-06-12T21:36:00Z,malhowice,Małhowice,,,0,,0,,2026-6-12,21
24,2026-06-12T21:36:00Z,medyka,Medyka,960,,0,,0,,2026-6-12,21
19,2026-06-12T21:36:00Z,zosin,Zosin,60,,0,,0,,2026-6-12,21
