id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
3581,2026-07-17T03:14:00Z,budomierz,Budomierz,60,,0,,0,,2026-7-17,3
3579,2026-07-17T03:14:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-7-17,3
3577,2026-07-17T03:14:00Z,dorohusk,Dorohusk,900,,,,300,,2026-7-17,3
3580,2026-07-17T03:14:00Z,hrebenne,Hrebenne,480,,60,,180,,2026-7-17,3
3582,2026-07-17T03:14:00Z,korczowa,Korczowa,480,,60,,120,,2026-7-17,3
3585,2026-07-17T03:14:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-17,3
3584,2026-07-17T03:14:00Z,malhowice,Małhowice,,,0,,0,,2026-7-17,3
3583,2026-07-17T03:14:00Z,medyka,Medyka,780,,0,,360,,2026-7-17,3
3578,2026-07-17T03:14:00Z,zosin,Zosin,60,,0,,120,,2026-7-17,3
3590,2026-07-17T08:17:00Z,budomierz,Budomierz,0,,0,,30,,2026-7-17,8
3588,2026-07-17T08:17:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-7-17,8
3586,2026-07-17T08:17:00Z,dorohusk,Dorohusk,1380,,,,300,,2026-7-17,8
3589,2026-07-17T08:17:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-7-17,8
3591,2026-07-17T08:17:00Z,korczowa,Korczowa,240,,60,,120,,2026-7-17,8
3594,2026-07-17T08:17:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-17,8
3593,2026-07-17T08:17:00Z,malhowice,Małhowice,,,0,,30,,2026-7-17,8
3592,2026-07-17T08:17:00Z,medyka,Medyka,720,,0,,60,,2026-7-17,8
3587,2026-07-17T08:17:00Z,zosin,Zosin,60,,60,,60,,2026-7-17,8
3599,2026-07-17T10:51:00Z,budomierz,Budomierz,0,,0,,0,,2026-7-17,10
3597,2026-07-17T10:51:00Z,dolhobyczow,Dołhobyczów,30,,0,,0,,2026-7-17,10
3595,2026-07-17T10:51:00Z,dorohusk,Dorohusk,1380,,,,300,,2026-7-17,10
3598,2026-07-17T10:51:00Z,hrebenne,Hrebenne,600,,0,,0,,2026-7-17,10
3600,2026-07-17T10:51:00Z,korczowa,Korczowa,300,,0,,60,,2026-7-17,10
3603,2026-07-17T10:51:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-17,10
3602,2026-07-17T10:51:00Z,malhowice,Małhowice,,,0,,0,,2026-7-17,10
3601,2026-07-17T10:51:00Z,medyka,Medyka,720,,60,,0,,2026-7-17,10
3596,2026-07-17T10:51:00Z,zosin,Zosin,60,,0,,0,,2026-7-17,10
3608,2026-07-17T13:48:00Z,budomierz,Budomierz,0,,0,,0,,2026-7-17,13
3606,2026-07-17T13:48:00Z,dolhobyczow,Dołhobyczów,30,,0,,0,,2026-7-17,13
3604,2026-07-17T13:48:00Z,dorohusk,Dorohusk,1140,,,,120,,2026-7-17,13
3607,2026-07-17T13:48:00Z,hrebenne,Hrebenne,600,,0,,0,,2026-7-17,13
3609,2026-07-17T13:48:00Z,korczowa,Korczowa,300,,0,,60,,2026-7-17,13
3612,2026-07-17T13:48:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-17,13
3611,2026-07-17T13:48:00Z,malhowice,Małhowice,,,0,,0,,2026-7-17,13
3610,2026-07-17T13:48:00Z,medyka,Medyka,720,,60,,0,,2026-7-17,13
3605,2026-07-17T13:48:00Z,zosin,Zosin,60,,0,,0,,2026-7-17,13
