id,scraped_at,crossing_id,crossing_name,dpsu_name,trucks_waiting,cars_waiting,cars_per_hour,load_color,state,closure_flag,parse_miss_flag,character,category,location,lat,lng,camera_url,source_updated_kyiv,source_updated_utc,reading_age_seconds,state_of_busy_raw,restricted_flag,ts_synthetic
18021,2026-09-21T10:55:00Z,budomierz,Budomierz,Грушів - Будомєж,33,0,40,blue,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 15.06.2022 по 14.12.2022), пасажирські автобуси, легкові автомобілі, пішохідний ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.096922,23.279205,,2026-09-21 11:57:42,2026-09-21T08:57:42Z,7038,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 33,0,0
18019,2026-09-21T10:55:00Z,dolhobyczow,Dołhobyczów,Угринів - Долгобичув,398,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 01.09.2022), легкові автомобілі, пішохідний (на вихід з України з метою евакуації) ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.578315,24.091082,,2026-09-21 11:56:13,2026-09-21T08:56:13Z,7127,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 398,0,0
18026,2026-09-21T10:55:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2610,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-09-21 11:47:17,2026-09-21T08:47:17Z,7663,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2610,0,0
18022,2026-09-21T10:55:00Z,hrebenne,Hrebenne,Рава-Руська автомобільний,965,0,67,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Жовківський район",50.274425,23.588896,,2026-09-21 11:57:29,2026-09-21T08:57:29Z,7051,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 67 авто/год <br> Кількість вантажних авто перед ППр: 965,0,0
18023,2026-09-21T10:55:00Z,korczowa,Korczowa,Краківець - Корчова,1274,0,73,green,відкритий,0,0,"пасажирський, вантажний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Яворівський район",49.954428,23.116649,,2026-09-21 11:58:03,2026-09-21T08:58:03Z,7017,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 73 авто/год <br> Кількість вантажних авто перед ППр: 1274,0,0
18025,2026-09-21T10:55:00Z,kroscienko,Krościenko,Смільниця - Кросьценко,0,0,21,green,відкритий,0,0,"пасажирський, вантажний до 9,5 т, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Львівська область/Старосамбірський,49.481184,22.701526,,2026-09-21 11:15:21,2026-09-21T08:15:21Z,9579,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 21 авто/год <br> Кількість вантажних авто перед ППр: 0,0,0
18027,2026-09-21T10:55:00Z,malhowice,Małhowice,Нижанковичі-Мальховіце,0,0,21,blue,відкритий,0,0,"кордон не можуть перетинати пусті цистерни, які призначені для перевезення небезпечних вантажів, у тому числі ПММ (пропуск пішоходів не здійснюється)","місце пропуску вантажних т/з масою понад 7,5 т, без вантажу",Львівська область,49.694185,22.817063,,2026-09-21 11:15:34,2026-09-21T08:15:34Z,9566,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 21 авто/год <br> Кількість вантажних авто перед ППр: 0,0,0
18024,2026-09-21T10:55:00Z,medyka,Medyka,Шегині - Медика,729,0,68,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Мостиський район",49.799853,22.950834,,2026-09-21 11:58:16,2026-09-21T08:58:16Z,7004,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 68 авто/год <br> Кількість вантажних авто перед ППр: 729,0,0
18020,2026-09-21T10:55:00Z,zosin,Zosin,Устилуг - Зосін,615,15,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-09-21 11:47:07,2026-09-21T08:47:07Z,7673,Кількість легкових авто перед ППр: 15 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 615,0,0
18030,2026-09-21T16:45:00Z,budomierz,Budomierz,Грушів - Будомєж,52,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 15.06.2022 по 14.12.2022), пасажирські автобуси, легкові автомобілі, пішохідний ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.096922,23.279205,,2026-09-21 17:53:54,2026-09-21T14:53:54Z,6666,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 52,0,0
