id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
7156,2026-09-18T04:03:00Z,budomierz,Budomierz,180,,0,,180,,2026-9-18,4
7154,2026-09-18T04:03:00Z,dolhobyczow,Dołhobyczów,300,,0,,0,,2026-9-18,4
7152,2026-09-18T04:03:00Z,dorohusk,Dorohusk,1200,,,,30,,2026-9-18,4
7155,2026-09-18T04:03:00Z,hrebenne,Hrebenne,900,,0,,0,,2026-9-18,4
7157,2026-09-18T04:03:00Z,korczowa,Korczowa,840,,60,,60,,2026-9-18,4
7160,2026-09-18T04:03:00Z,kroscienko,Krościenko,60,,0,,0,,2026-9-18,4
7159,2026-09-18T04:03:00Z,malhowice,Małhowice,,,0,,0,,2026-9-18,4
7158,2026-09-18T04:03:00Z,medyka,Medyka,960,,0,,0,,2026-9-18,4
7153,2026-09-18T04:03:00Z,zosin,Zosin,60,,0,,0,,2026-9-18,4
7165,2026-09-18T10:54:00Z,budomierz,Budomierz,120,,0,,0,,2026-9-18,10
7163,2026-09-18T10:54:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-9-18,10
7161,2026-09-18T10:54:00Z,dorohusk,Dorohusk,1260,,,,30,,2026-9-18,10
7164,2026-09-18T10:54:00Z,hrebenne,Hrebenne,1380,,0,,0,,2026-9-18,10
7166,2026-09-18T10:54:00Z,korczowa,Korczowa,960,,60,,0,,2026-9-18,10
7169,2026-09-18T10:54:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-18,10
7168,2026-09-18T10:54:00Z,malhowice,Małhowice,,,0,,0,,2026-9-18,10
7167,2026-09-18T10:54:00Z,medyka,Medyka,1080,,0,,0,,2026-9-18,10
7162,2026-09-18T10:54:00Z,zosin,Zosin,60,,0,,0,,2026-9-18,10
7174,2026-09-18T16:08:00Z,budomierz,Budomierz,180,,60,,0,,2026-9-18,16
7172,2026-09-18T16:08:00Z,dolhobyczow,Dołhobyczów,360,,0,,0,,2026-9-18,16
7170,2026-09-18T16:08:00Z,dorohusk,Dorohusk,840,,,,0,,2026-9-18,16
7173,2026-09-18T16:08:00Z,hrebenne,Hrebenne,1080,,0,,0,,2026-9-18,16
7175,2026-09-18T16:08:00Z,korczowa,Korczowa,1200,,60,,0,,2026-9-18,16
7178,2026-09-18T16:08:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-18,16
7177,2026-09-18T16:08:00Z,malhowice,Małhowice,,,0,,0,,2026-9-18,16
7176,2026-09-18T16:08:00Z,medyka,Medyka,1260,,0,,0,,2026-9-18,16
7171,2026-09-18T16:08:00Z,zosin,Zosin,60,,0,,0,,2026-9-18,16
7183,2026-09-18T20:41:00Z,budomierz,Budomierz,240,,60,,0,,2026-9-18,20
7181,2026-09-18T20:41:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-9-18,20
7179,2026-09-18T20:41:00Z,dorohusk,Dorohusk,1200,,,,0,,2026-9-18,20
7182,2026-09-18T20:41:00Z,hrebenne,Hrebenne,1080,,0,,0,,2026-9-18,20
7184,2026-09-18T20:41:00Z,korczowa,Korczowa,1200,,120,,0,,2026-9-18,20
7187,2026-09-18T20:41:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-18,20
7186,2026-09-18T20:41:00Z,malhowice,Małhowice,,,0,,0,,2026-9-18,20
7185,2026-09-18T20:41:00Z,medyka,Medyka,1320,,0,,0,,2026-9-18,20
7180,2026-09-18T20:41:00Z,zosin,Zosin,60,,0,,0,,2026-9-18,20
