id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
4966,2026-08-08T01:56:00Z,budomierz,Budomierz,60,,0,,0,,2026-8-8,1
4964,2026-08-08T01:56:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-8-8,1
4962,2026-08-08T01:56:00Z,dorohusk,Dorohusk,1200,,,,0,,2026-8-8,1
4965,2026-08-08T01:56:00Z,hrebenne,Hrebenne,600,,0,,120,,2026-8-8,1
4967,2026-08-08T01:56:00Z,korczowa,Korczowa,180,,60,,60,,2026-8-8,1
4970,2026-08-08T01:56:00Z,kroscienko,Krościenko,120,,0,,0,,2026-8-8,1
4969,2026-08-08T01:56:00Z,malhowice,Małhowice,,,0,,0,,2026-8-8,1
4968,2026-08-08T01:56:00Z,medyka,Medyka,600,,0,,0,,2026-8-8,1
4963,2026-08-08T01:56:00Z,zosin,Zosin,180,,60,,0,,2026-8-8,1
4975,2026-08-08T04:13:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-8,4
4973,2026-08-08T04:13:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-8-8,4
4971,2026-08-08T04:13:00Z,dorohusk,Dorohusk,1080,,,,120,,2026-8-8,4
4974,2026-08-08T04:13:00Z,hrebenne,Hrebenne,480,,0,,180,,2026-8-8,4
4976,2026-08-08T04:13:00Z,korczowa,Korczowa,180,,60,,60,,2026-8-8,4
4979,2026-08-08T04:13:00Z,kroscienko,Krościenko,120,,0,,0,,2026-8-8,4
4978,2026-08-08T04:13:00Z,malhowice,Małhowice,,,0,,0,,2026-8-8,4
4977,2026-08-08T04:13:00Z,medyka,Medyka,540,,60,,120,,2026-8-8,4
4972,2026-08-08T04:13:00Z,zosin,Zosin,180,,0,,0,,2026-8-8,4
