id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6790,2026-09-08T03:56:00Z,budomierz,Budomierz,0,,0,,60,,2026-9-8,3
6788,2026-09-08T03:56:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-8,3
6786,2026-09-08T03:56:00Z,dorohusk,Dorohusk,0,,,,0,,2026-9-8,3
6789,2026-09-08T03:56:00Z,hrebenne,Hrebenne,360,,0,,0,,2026-9-8,3
6791,2026-09-08T03:56:00Z,korczowa,Korczowa,0,,0,,0,,2026-9-8,3
6794,2026-09-08T03:56:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-8,3
6793,2026-09-08T03:56:00Z,malhowice,Małhowice,,,0,,0,,2026-9-8,3
6792,2026-09-08T03:56:00Z,medyka,Medyka,240,,0,,30,,2026-9-8,3
6787,2026-09-08T03:56:00Z,zosin,Zosin,0,,0,,0,,2026-9-8,3
6799,2026-09-08T10:57:00Z,budomierz,Budomierz,,,,,,,2026-9-8,10
6797,2026-09-08T10:57:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-8,10
6795,2026-09-08T10:57:00Z,dorohusk,Dorohusk,0,,,,0,,2026-9-8,10
6798,2026-09-08T10:57:00Z,hrebenne,Hrebenne,300,,0,,0,,2026-9-8,10
6800,2026-09-08T10:57:00Z,korczowa,Korczowa,0,,0,,0,,2026-9-8,10
6803,2026-09-08T10:57:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-8,10
6802,2026-09-08T10:57:00Z,malhowice,Małhowice,,,0,,0,,2026-9-8,10
6801,2026-09-08T10:57:00Z,medyka,Medyka,240,,0,,0,,2026-9-8,10
6796,2026-09-08T10:57:00Z,zosin,Zosin,0,,0,,0,,2026-9-8,10
6808,2026-09-08T16:22:00Z,budomierz,Budomierz,60,,0,,0,,2026-9-8,16
6806,2026-09-08T16:22:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-8,16
6804,2026-09-08T16:22:00Z,dorohusk,Dorohusk,120,,,,0,,2026-9-8,16
6807,2026-09-08T16:22:00Z,hrebenne,Hrebenne,300,,0,,0,,2026-9-8,16
6809,2026-09-08T16:22:00Z,korczowa,Korczowa,0,,0,,0,,2026-9-8,16
6812,2026-09-08T16:22:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-8,16
6811,2026-09-08T16:22:00Z,malhowice,Małhowice,,,0,,0,,2026-9-8,16
6810,2026-09-08T16:22:00Z,medyka,Medyka,300,,0,,0,,2026-9-8,16
6805,2026-09-08T16:22:00Z,zosin,Zosin,,,,,,,2026-9-8,16
6817,2026-09-08T20:57:00Z,budomierz,Budomierz,120,,0,,0,,2026-9-8,20
6815,2026-09-08T20:57:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-9-8,20
6813,2026-09-08T20:57:00Z,dorohusk,Dorohusk,0,,,,0,,2026-9-8,20
6816,2026-09-08T20:57:00Z,hrebenne,Hrebenne,300,,0,,0,,2026-9-8,20
6818,2026-09-08T20:57:00Z,korczowa,Korczowa,60,,60,,0,,2026-9-8,20
6821,2026-09-08T20:57:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-8,20
6820,2026-09-08T20:57:00Z,malhowice,Małhowice,,,0,,0,,2026-9-8,20
6819,2026-09-08T20:57:00Z,medyka,Medyka,480,,0,,0,,2026-9-8,20
6814,2026-09-08T20:57:00Z,zosin,Zosin,60,,0,,0,,2026-9-8,20
