id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
4256,2026-07-28T02:52:00Z,budomierz,Budomierz,60,,0,,120,,2026-7-28,2
4254,2026-07-28T02:52:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-7-28,2
4252,2026-07-28T02:52:00Z,dorohusk,Dorohusk,720,,,,60,,2026-7-28,2
4255,2026-07-28T02:52:00Z,hrebenne,Hrebenne,120,,0,,60,,2026-7-28,2
4257,2026-07-28T02:52:00Z,korczowa,Korczowa,0,,60,,240,,2026-7-28,2
4260,2026-07-28T02:52:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-28,2
4259,2026-07-28T02:52:00Z,malhowice,Małhowice,,,0,,0,,2026-7-28,2
4258,2026-07-28T02:52:00Z,medyka,Medyka,120,,0,,60,,2026-7-28,2
4253,2026-07-28T02:52:00Z,zosin,Zosin,60,,0,,0,,2026-7-28,2
4265,2026-07-28T05:51:00Z,budomierz,Budomierz,0,,0,,180,,2026-7-28,5
4263,2026-07-28T05:51:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-7-28,5
4261,2026-07-28T05:51:00Z,dorohusk,Dorohusk,960,,,,120,,2026-7-28,5
4264,2026-07-28T05:51:00Z,hrebenne,Hrebenne,60,,0,,0,,2026-7-28,5
4266,2026-07-28T05:51:00Z,korczowa,Korczowa,0,,120,,300,,2026-7-28,5
4269,2026-07-28T05:51:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-28,5
4268,2026-07-28T05:51:00Z,malhowice,Małhowice,,,0,,0,,2026-7-28,5
4267,2026-07-28T05:51:00Z,medyka,Medyka,120,,0,,60,,2026-7-28,5
4262,2026-07-28T05:51:00Z,zosin,Zosin,60,,0,,0,,2026-7-28,5
4274,2026-07-28T08:42:00Z,budomierz,Budomierz,0,,0,,0,,2026-7-28,8
4272,2026-07-28T08:42:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-7-28,8
4270,2026-07-28T08:42:00Z,dorohusk,Dorohusk,900,,,,60,,2026-7-28,8
4273,2026-07-28T08:42:00Z,hrebenne,Hrebenne,60,,0,,0,,2026-7-28,8
4275,2026-07-28T08:42:00Z,korczowa,Korczowa,60,,60,,120,,2026-7-28,8
4278,2026-07-28T08:42:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-28,8
4277,2026-07-28T08:42:00Z,malhowice,Małhowice,,,0,,0,,2026-7-28,8
4276,2026-07-28T08:42:00Z,medyka,Medyka,60,,60,,60,,2026-7-28,8
4271,2026-07-28T08:42:00Z,zosin,Zosin,60,,0,,0,,2026-7-28,8
4283,2026-07-28T11:22:00Z,budomierz,Budomierz,0,,0,,0,,2026-7-28,11
4281,2026-07-28T11:22:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-28,11
4279,2026-07-28T11:22:00Z,dorohusk,Dorohusk,720,,,,0,,2026-7-28,11
4282,2026-07-28T11:22:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-7-28,11
4284,2026-07-28T11:22:00Z,korczowa,Korczowa,120,,60,,60,,2026-7-28,11
4287,2026-07-28T11:22:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-28,11
4286,2026-07-28T11:22:00Z,malhowice,Małhowice,,,0,,0,,2026-7-28,11
4285,2026-07-28T11:22:00Z,medyka,Medyka,60,,0,,60,,2026-7-28,11
4280,2026-07-28T11:22:00Z,zosin,Zosin,60,,0,,0,,2026-7-28,11
4292,2026-07-28T14:21:00Z,budomierz,Budomierz,0,,0,,0,,2026-7-28,14
4290,2026-07-28T14:21:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-28,14
4288,2026-07-28T14:21:00Z,dorohusk,Dorohusk,1020,,,,0,,2026-7-28,14
4291,2026-07-28T14:21:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-7-28,14
4293,2026-07-28T14:21:00Z,korczowa,Korczowa,180,,0,,0,,2026-7-28,14
4296,2026-07-28T14:21:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-28,14
4295,2026-07-28T14:21:00Z,malhowice,Małhowice,,,0,,0,,2026-7-28,14
4294,2026-07-28T14:21:00Z,medyka,Medyka,120,,0,,0,,2026-7-28,14
4289,2026-07-28T14:21:00Z,zosin,Zosin,60,,0,,0,,2026-7-28,14
4301,2026-07-28T16:43:00Z,budomierz,Budomierz,120,,0,,0,,2026-7-28,16
4299,2026-07-28T16:43:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-28,16
4297,2026-07-28T16:43:00Z,dorohusk,Dorohusk,780,,,,0,,2026-7-28,16
4300,2026-07-28T16:43:00Z,hrebenne,Hrebenne,120,,60,,0,,2026-7-28,16
4302,2026-07-28T16:43:00Z,korczowa,Korczowa,120,,60,,0,,2026-7-28,16
4305,2026-07-28T16:43:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-28,16
4304,2026-07-28T16:43:00Z,malhowice,Małhowice,,,0,,0,,2026-7-28,16
4303,2026-07-28T16:43:00Z,medyka,Medyka,240,,0,,0,,2026-7-28,16
4298,2026-07-28T16:43:00Z,zosin,Zosin,120,,0,,0,,2026-7-28,16
4310,2026-07-28T19:39:00Z,budomierz,Budomierz,180,,0,,0,,2026-7-28,19
