id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6187,2026-08-25T01:34:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-25,1
6185,2026-08-25T01:34:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-25,1
6183,2026-08-25T01:34:00Z,dorohusk,Dorohusk,240,,,,60,,2026-8-25,1
6186,2026-08-25T01:34:00Z,hrebenne,Hrebenne,180,,0,,60,,2026-8-25,1
6188,2026-08-25T01:34:00Z,korczowa,Korczowa,0,,60,,0,,2026-8-25,1
6191,2026-08-25T01:34:00Z,kroscienko,Krościenko,60,,0,,0,,2026-8-25,1
6190,2026-08-25T01:34:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,1
6189,2026-08-25T01:34:00Z,medyka,Medyka,0,,0,,0,,2026-8-25,1
6184,2026-08-25T01:34:00Z,zosin,Zosin,60,,0,,0,,2026-8-25,1
6196,2026-08-25T03:52:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-25,3
6194,2026-08-25T03:52:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-8-25,3
6192,2026-08-25T03:52:00Z,dorohusk,Dorohusk,0,,,,120,,2026-8-25,3
6195,2026-08-25T03:52:00Z,hrebenne,Hrebenne,120,,0,,60,,2026-8-25,3
6197,2026-08-25T03:52:00Z,korczowa,Korczowa,0,,0,,60,,2026-8-25,3
6200,2026-08-25T03:52:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-25,3
6199,2026-08-25T03:52:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,3
6198,2026-08-25T03:52:00Z,medyka,Medyka,0,,0,,0,,2026-8-25,3
6193,2026-08-25T03:52:00Z,zosin,Zosin,0,,0,,0,,2026-8-25,3
6205,2026-08-25T06:55:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-25,6
6203,2026-08-25T06:55:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-25,6
6201,2026-08-25T06:55:00Z,dorohusk,Dorohusk,120,,,,0,,2026-8-25,6
6204,2026-08-25T06:55:00Z,hrebenne,Hrebenne,180,,0,,0,,2026-8-25,6
6206,2026-08-25T06:55:00Z,korczowa,Korczowa,0,,60,,60,,2026-8-25,6
6209,2026-08-25T06:55:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-25,6
6208,2026-08-25T06:55:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,6
6207,2026-08-25T06:55:00Z,medyka,Medyka,0,,60,,0,,2026-8-25,6
6202,2026-08-25T06:55:00Z,zosin,Zosin,0,,0,,0,,2026-8-25,6
6214,2026-08-25T09:39:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-25,9
6212,2026-08-25T09:39:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-25,9
6210,2026-08-25T09:39:00Z,dorohusk,Dorohusk,120,,,,0,,2026-8-25,9
6213,2026-08-25T09:39:00Z,hrebenne,Hrebenne,180,,0,,0,,2026-8-25,9
6215,2026-08-25T09:39:00Z,korczowa,Korczowa,0,,60,,60,,2026-8-25,9
6218,2026-08-25T09:39:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-25,9
6217,2026-08-25T09:39:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,9
6216,2026-08-25T09:39:00Z,medyka,Medyka,0,,60,,0,,2026-8-25,9
6211,2026-08-25T09:39:00Z,zosin,Zosin,0,,0,,0,,2026-8-25,9
6223,2026-08-25T12:54:00Z,budomierz,Budomierz,,,,,,,2026-8-25,12
6221,2026-08-25T12:54:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-25,12
6219,2026-08-25T12:54:00Z,dorohusk,Dorohusk,120,,,,0,,2026-8-25,12
6222,2026-08-25T12:54:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-8-25,12
6224,2026-08-25T12:54:00Z,korczowa,Korczowa,0,,0,,60,,2026-8-25,12
6227,2026-08-25T12:54:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-25,12
6226,2026-08-25T12:54:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,12
6225,2026-08-25T12:54:00Z,medyka,Medyka,0,,0,,0,,2026-8-25,12
6220,2026-08-25T12:54:00Z,zosin,Zosin,0,,0,,0,,2026-8-25,12
6232,2026-08-25T15:48:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-25,15
6230,2026-08-25T15:48:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-25,15
6228,2026-08-25T15:48:00Z,dorohusk,Dorohusk,240,,,,0,,2026-8-25,15
6231,2026-08-25T15:48:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-8-25,15
6233,2026-08-25T15:48:00Z,korczowa,Korczowa,60,,0,,0,,2026-8-25,15
6236,2026-08-25T15:48:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-25,15
6235,2026-08-25T15:48:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,15
6234,2026-08-25T15:48:00Z,medyka,Medyka,0,,0,,0,,2026-8-25,15
6229,2026-08-25T15:48:00Z,zosin,Zosin,0,,0,,0,,2026-8-25,15
6241,2026-08-25T18:45:00Z,budomierz,Budomierz,0,,60,,0,,2026-8-25,18
6239,2026-08-25T18:45:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-8-25,18
6237,2026-08-25T18:45:00Z,dorohusk,Dorohusk,180,,,,0,,2026-8-25,18
6240,2026-08-25T18:45:00Z,hrebenne,Hrebenne,180,,0,,0,,2026-8-25,18
6242,2026-08-25T18:45:00Z,korczowa,Korczowa,120,,0,,0,,2026-8-25,18
6245,2026-08-25T18:45:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-25,18
6244,2026-08-25T18:45:00Z,malhowice,Małhowice,,,0,,0,,2026-8-25,18
6243,2026-08-25T18:45:00Z,medyka,Medyka,60,,0,,0,,2026-8-25,18
6238,2026-08-25T18:45:00Z,zosin,Zosin,60,,0,,0,,2026-8-25,18
