id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6880,2026-09-10T04:00:00Z,budomierz,Budomierz,0,,0,,120,,2026-9-10,4
6878,2026-09-10T04:00:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-9-10,4
6876,2026-09-10T04:00:00Z,dorohusk,Dorohusk,180,,,,0,,2026-9-10,4
6879,2026-09-10T04:00:00Z,hrebenne,Hrebenne,420,,0,,60,,2026-9-10,4
6881,2026-09-10T04:00:00Z,korczowa,Korczowa,,,60,,240,,2026-9-10,4
6884,2026-09-10T04:00:00Z,kroscienko,Krościenko,0,,,,,,2026-9-10,4
6883,2026-09-10T04:00:00Z,malhowice,Małhowice,,,0,,0,,2026-9-10,4
6882,2026-09-10T04:00:00Z,medyka,Medyka,660,,0,,0,,2026-9-10,4
6877,2026-09-10T04:00:00Z,zosin,Zosin,60,,0,,0,,2026-9-10,4
6889,2026-09-10T10:58:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-10,10
6887,2026-09-10T10:58:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-10,10
6885,2026-09-10T10:58:00Z,dorohusk,Dorohusk,180,,,,0,,2026-9-10,10
6888,2026-09-10T10:58:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-9-10,10
6890,2026-09-10T10:58:00Z,korczowa,Korczowa,240,,0,,0,,2026-9-10,10
6893,2026-09-10T10:58:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-10,10
6892,2026-09-10T10:58:00Z,malhowice,Małhowice,,,0,,0,,2026-9-10,10
6891,2026-09-10T10:58:00Z,medyka,Medyka,540,,0,,0,,2026-9-10,10
6886,2026-09-10T10:58:00Z,zosin,Zosin,120,,0,,0,,2026-9-10,10
6898,2026-09-10T16:08:00Z,budomierz,Budomierz,120,,0,,0,,2026-9-10,16
6896,2026-09-10T16:08:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-10,16
6894,2026-09-10T16:08:00Z,dorohusk,Dorohusk,420,,,,0,,2026-9-10,16
6897,2026-09-10T16:08:00Z,hrebenne,Hrebenne,660,,0,,0,,2026-9-10,16
6899,2026-09-10T16:08:00Z,korczowa,Korczowa,360,,60,,0,,2026-9-10,16
6902,2026-09-10T16:08:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-10,16
6901,2026-09-10T16:08:00Z,malhowice,Małhowice,,,0,,0,,2026-9-10,16
6900,2026-09-10T16:08:00Z,medyka,Medyka,540,,0,,0,,2026-9-10,16
6895,2026-09-10T16:08:00Z,zosin,Zosin,120,,30,,0,,2026-9-10,16
6907,2026-09-10T20:40:00Z,budomierz,Budomierz,180,,0,,0,,2026-9-10,20
6905,2026-09-10T20:40:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-9-10,20
6903,2026-09-10T20:40:00Z,dorohusk,Dorohusk,480,,,,0,,2026-9-10,20
6906,2026-09-10T20:40:00Z,hrebenne,Hrebenne,960,,0,,0,,2026-9-10,20
6908,2026-09-10T20:40:00Z,korczowa,Korczowa,540,,60,,0,,2026-9-10,20
6911,2026-09-10T20:40:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-10,20
6910,2026-09-10T20:40:00Z,malhowice,Małhowice,,,0,,0,,2026-9-10,20
6909,2026-09-10T20:40:00Z,medyka,Medyka,900,,0,,0,,2026-9-10,20
6904,2026-09-10T20:40:00Z,zosin,Zosin,180,,0,,0,,2026-9-10,20
6916,2026-09-10T23:01:00Z,budomierz,Budomierz,60,,0,,60,,2026-9-10,23
6914,2026-09-10T23:01:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-9-10,23
6912,2026-09-10T23:01:00Z,dorohusk,Dorohusk,240,,,,60,,2026-9-10,23
6915,2026-09-10T23:01:00Z,hrebenne,Hrebenne,420,,60,,120,,2026-9-10,23
6917,2026-09-10T23:01:00Z,korczowa,Korczowa,240,,60,,0,,2026-9-10,23
6920,2026-09-10T23:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-10,23
6919,2026-09-10T23:01:00Z,malhowice,Małhowice,,,0,,0,,2026-9-10,23
6918,2026-09-10T23:01:00Z,medyka,Medyka,660,,0,,0,,2026-9-10,23
6913,2026-09-10T23:01:00Z,zosin,Zosin,60,,0,,0,,2026-9-10,23
