id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
6340,2026-08-28T00:18:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-28,0:33
6338,2026-08-28T00:18:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-8-28,0:33
6336,2026-08-28T00:18:00Z,dorohusk,Dorohusk,600,,,,0,,2026-8-28,0:33
6339,2026-08-28T00:18:00Z,hrebenne,Hrebenne,300,,0,,0,,2026-8-28,0:33
6341,2026-08-28T00:18:00Z,korczowa,Korczowa,240,,60,,0,,2026-8-28,0:33
6344,2026-08-28T00:18:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-28,0:33
6343,2026-08-28T00:18:00Z,malhowice,Małhowice,,,0,,0,,2026-8-28,0:33
6342,2026-08-28T00:18:00Z,medyka,Medyka,420,,0,,60,,2026-8-28,0:33
6337,2026-08-28T00:18:00Z,zosin,Zosin,0,,0,,0,,2026-8-28,0:33
6349,2026-08-28T15:10:00Z,budomierz,Budomierz,180,,30,,0,,2026-8-28,15
6347,2026-08-28T15:10:00Z,dolhobyczow,Dołhobyczów,,,,,,,2026-8-28,15
6345,2026-08-28T15:10:00Z,dorohusk,Dorohusk,720,,,,0,,2026-8-28,15
6348,2026-08-28T15:10:00Z,hrebenne,Hrebenne,840,,0,,0,,2026-8-28,15
6350,2026-08-28T15:10:00Z,korczowa,Korczowa,360,,60,,60,,2026-8-28,15
6353,2026-08-28T15:10:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-28,15
6352,2026-08-28T15:10:00Z,malhowice,Małhowice,,,0,,0,,2026-8-28,15
6351,2026-08-28T15:10:00Z,medyka,Medyka,660,,0,,0,,2026-8-28,15
6346,2026-08-28T15:10:00Z,zosin,Zosin,60,,0,,0,,2026-8-28,15
