id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
1979,2026-07-02T02:01:00Z,budomierz,Budomierz,,,,,,,2026-7-2,2
1977,2026-07-02T02:01:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-2,2
1975,2026-07-02T02:01:00Z,dorohusk,Dorohusk,720,,,,0,,2026-7-2,2
1978,2026-07-02T02:01:00Z,hrebenne,Hrebenne,720,,0,,180,,2026-7-2,2
1980,2026-07-02T02:01:00Z,korczowa,Korczowa,240,,60,,240,,2026-7-2,2
1983,2026-07-02T02:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-2,2
1982,2026-07-02T02:01:00Z,malhowice,Małhowice,,,0,,0,,2026-7-2,2
1981,2026-07-02T02:01:00Z,medyka,Medyka,420,,0,,120,,2026-7-2,2
1976,2026-07-02T02:01:00Z,zosin,Zosin,180,,0,,60,,2026-7-2,2
1988,2026-07-02T04:00:00Z,budomierz,Budomierz,60,,0,,60,,2026-7-2,4
1986,2026-07-02T04:00:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-2,4
1984,2026-07-02T04:00:00Z,dorohusk,Dorohusk,900,,,,120,,2026-7-2,4
1987,2026-07-02T04:00:00Z,hrebenne,Hrebenne,720,,0,,120,,2026-7-2,4
1989,2026-07-02T04:00:00Z,korczowa,Korczowa,300,,60,,240,,2026-7-2,4
1992,2026-07-02T04:00:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-2,4
1991,2026-07-02T04:00:00Z,malhowice,Małhowice,,,0,,60,,2026-7-2,4
1990,2026-07-02T04:00:00Z,medyka,Medyka,480,,60,,120,,2026-7-2,4
1985,2026-07-02T04:00:00Z,zosin,Zosin,0,,60,,0,,2026-7-2,4
1997,2026-07-02T05:01:00Z,budomierz,Budomierz,60,,0,,60,,2026-7-2,5
1995,2026-07-02T05:01:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-2,5
1993,2026-07-02T05:01:00Z,dorohusk,Dorohusk,900,,,,120,,2026-7-2,5
1996,2026-07-02T05:01:00Z,hrebenne,Hrebenne,720,,0,,120,,2026-7-2,5
1998,2026-07-02T05:01:00Z,korczowa,Korczowa,300,,60,,240,,2026-7-2,5
2001,2026-07-02T05:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-2,5
2000,2026-07-02T05:01:00Z,malhowice,Małhowice,,,0,,60,,2026-7-2,5
1999,2026-07-02T05:01:00Z,medyka,Medyka,480,,60,,120,,2026-7-2,5
1994,2026-07-02T05:01:00Z,zosin,Zosin,0,,60,,0,,2026-7-2,5
