id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
7362,2026-09-23T04:09:00Z,budomierz,Budomierz,0,,0,,30,,2026-9-23,4
7360,2026-09-23T04:09:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-9-23,4
7358,2026-09-23T04:09:00Z,dorohusk,Dorohusk,60,,,,0,,2026-9-23,4
7361,2026-09-23T04:09:00Z,hrebenne,Hrebenne,,,0,,0,,2026-9-23,4
7363,2026-09-23T04:09:00Z,korczowa,Korczowa,720,,0,,180,,2026-9-23,4
7366,2026-09-23T04:09:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-23,4
7365,2026-09-23T04:09:00Z,malhowice,Małhowice,,,0,,0,,2026-9-23,4
7364,2026-09-23T04:09:00Z,medyka,Medyka,660,,0,,0,,2026-9-23,4
7359,2026-09-23T04:09:00Z,zosin,Zosin,180,,0,,0,,2026-9-23,4
7371,2026-09-23T11:09:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-23,11
7369,2026-09-23T11:09:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-9-23,11
7367,2026-09-23T11:09:00Z,dorohusk,Dorohusk,420,,,,0,,2026-9-23,11
7370,2026-09-23T11:09:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-9-23,11
7372,2026-09-23T11:09:00Z,korczowa,Korczowa,660,,0,,0,,2026-9-23,11
7375,2026-09-23T11:09:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-23,11
7374,2026-09-23T11:09:00Z,malhowice,Małhowice,,,0,,0,,2026-9-23,11
7373,2026-09-23T11:09:00Z,medyka,Medyka,600,,0,,0,,2026-9-23,11
7368,2026-09-23T11:09:00Z,zosin,Zosin,60,,0,,0,,2026-9-23,11
7380,2026-09-23T16:31:00Z,budomierz,Budomierz,60,,0,,0,,2026-9-23,16
7378,2026-09-23T16:31:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-9-23,16
7376,2026-09-23T16:31:00Z,dorohusk,Dorohusk,300,,,,0,,2026-9-23,16
7379,2026-09-23T16:31:00Z,hrebenne,Hrebenne,660,,0,,0,,2026-9-23,16
7381,2026-09-23T16:31:00Z,korczowa,Korczowa,840,,60,,0,,2026-9-23,16
7384,2026-09-23T16:31:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-23,16
7383,2026-09-23T16:31:00Z,malhowice,Małhowice,,,0,,0,,2026-9-23,16
7382,2026-09-23T16:31:00Z,medyka,Medyka,840,,0,,0,,2026-9-23,16
7377,2026-09-23T16:31:00Z,zosin,Zosin,0,,0,,0,,2026-9-23,16
7389,2026-09-23T21:19:00Z,budomierz,Budomierz,0,,0,,0,,2026-9-23,21
7387,2026-09-23T21:19:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-9-23,21
7385,2026-09-23T21:19:00Z,dorohusk,Dorohusk,720,,,,0,,2026-9-23,21
7388,2026-09-23T21:19:00Z,hrebenne,Hrebenne,720,,0,,0,,2026-9-23,21
7390,2026-09-23T21:19:00Z,korczowa,Korczowa,960,,60,,0,,2026-9-23,21
7393,2026-09-23T21:19:00Z,kroscienko,Krościenko,0,,0,,0,,2026-9-23,21
7392,2026-09-23T21:19:00Z,malhowice,Małhowice,,,0,,0,,2026-9-23,21
7391,2026-09-23T21:19:00Z,medyka,Medyka,840,,0,,0,,2026-9-23,21
7386,2026-09-23T21:19:00Z,zosin,Zosin,0,,0,,0,,2026-9-23,21
