id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
1700,2026-06-29T04:25:00Z,budomierz,Budomierz,0,,0,,120,,2026-6-29,4
1698,2026-06-29T04:25:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-6-29,4
1696,2026-06-29T04:25:00Z,dorohusk,Dorohusk,1200,,,,300,,2026-6-29,4
1699,2026-06-29T04:25:00Z,hrebenne,Hrebenne,480,,0,,0,,2026-6-29,4
1701,2026-06-29T04:25:00Z,korczowa,Korczowa,60,,120,,360,,2026-6-29,4
1704,2026-06-29T04:25:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-29,4
1703,2026-06-29T04:25:00Z,malhowice,Małhowice,,,0,,0,,2026-6-29,4
1702,2026-06-29T04:25:00Z,medyka,Medyka,300,,120,,120,,2026-6-29,4
1697,2026-06-29T04:25:00Z,zosin,Zosin,0,,0,,0,,2026-6-29,4
1709,2026-06-29T08:01:00Z,budomierz,Budomierz,0,,0,,0,,2026-6-29,8
1707,2026-06-29T08:01:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-6-29,8
1705,2026-06-29T08:01:00Z,dorohusk,Dorohusk,840,,,,300,,2026-6-29,8
1708,2026-06-29T08:01:00Z,hrebenne,Hrebenne,720,,0,,0,,2026-6-29,8
1710,2026-06-29T08:01:00Z,korczowa,Korczowa,60,,60,,240,,2026-6-29,8
1713,2026-06-29T08:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-29,8
1712,2026-06-29T08:01:00Z,malhowice,Małhowice,,,0,,0,,2026-6-29,8
1711,2026-06-29T08:01:00Z,medyka,Medyka,300,,120,,300,,2026-6-29,8
1706,2026-06-29T08:01:00Z,zosin,Zosin,0,,0,,0,,2026-6-29,8
