id,scraped_at,crossing_id,crossing_name,dpsu_name,trucks_waiting,cars_waiting,cars_per_hour,load_color,state,closure_flag,parse_miss_flag,character,category,location,lat,lng,camera_url,source_updated_kyiv,source_updated_utc,reading_age_seconds,state_of_busy_raw,restricted_flag,ts_synthetic
9656,2026-07-21T05:34:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,1851,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-07-21 06:39:37,2026-07-21T03:39:37Z,6863,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 1851,0,0
9650,2026-07-21T05:34:00Z,zosin,Zosin,Устилуг - Зосін,558,30,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-07-21 06:39:25,2026-07-21T03:39:25Z,6875,Кількість легкових авто перед ППр: 30 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 558,0,0
9660,2026-07-21T08:18:00Z,budomierz,Budomierz,Грушів - Будомєж,11,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 15.06.2022 по 14.12.2022), пасажирські автобуси, легкові автомобілі, пішохідний ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.096922,23.279205,,2026-07-21 09:21:34,2026-07-21T06:21:34Z,6986,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 11,0,0
9658,2026-07-21T08:18:00Z,dolhobyczow,Dołhobyczów,Угринів - Долгобичув,298,40,40,blue,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 01.09.2022), легкові автомобілі, пішохідний (на вихід з України з метою евакуації) ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.578315,24.091082,,2026-07-21 09:20:56,2026-07-21T06:20:56Z,7024,Кількість легкових авто перед ППр: 40 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 298,0,0
9665,2026-07-21T08:18:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,1796,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-07-21 09:36:22,2026-07-21T06:36:22Z,6098,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 1796,0,0
9661,2026-07-21T08:18:00Z,hrebenne,Hrebenne,Рава-Руська автомобільний,544,0,67,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Жовківський район",50.274425,23.588896,,2026-07-21 09:21:12,2026-07-21T06:21:12Z,7008,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 67 авто/год <br> Кількість вантажних авто перед ППр: 544,0,0
9662,2026-07-21T08:18:00Z,korczowa,Korczowa,Краківець - Корчова,512,50,73,blue,відкритий,0,0,"пасажирський, вантажний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Яворівський район",49.954428,23.116649,,2026-07-21 09:21:56,2026-07-21T06:21:56Z,6964,Кількість легкових авто перед ППр: 50 <br> Швидкість оформлення легкових авто: 73 авто/год <br> Кількість вантажних авто перед ППр: 512,0,0
9664,2026-07-21T08:18:00Z,kroscienko,Krościenko,Смільниця - Кросьценко,0,0,41,green,відкритий,0,0,"пасажирський, вантажний до 9,5 т, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Львівська область/Старосамбірський,49.481184,22.701526,,2026-07-21 09:22:39,2026-07-21T06:22:39Z,6921,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 41 авто/год <br> Кількість вантажних авто перед ППр: 0,0,0
9663,2026-07-21T08:18:00Z,medyka,Medyka,Шегині - Медика,553,40,68,blue,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Мостиський район",49.799853,22.950834,,2026-07-21 09:22:27,2026-07-21T06:22:27Z,6933,Кількість легкових авто перед ППр: 40 <br> Швидкість оформлення легкових авто: 68 авто/год <br> Кількість вантажних авто перед ППр: 553,0,0
9659,2026-07-21T08:18:00Z,zosin,Zosin,Устилуг - Зосін,530,60,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-07-21 09:36:42,2026-07-21T06:36:42Z,6078,Кількість легкових авто перед ППр: 60 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 530,0,0
