id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
4589,2026-08-02T03:26:00Z,budomierz,Budomierz,0,,120,,60,,2026-8-2,3
4587,2026-08-02T03:26:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-8-2,3
4585,2026-08-02T03:26:00Z,dorohusk,Dorohusk,1200,,,,360,,2026-8-2,3
4588,2026-08-02T03:26:00Z,hrebenne,Hrebenne,540,,120,,180,,2026-8-2,3
4590,2026-08-02T03:26:00Z,korczowa,Korczowa,240,,180,,480,,2026-8-2,3
4593,2026-08-02T03:26:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-2,3
4592,2026-08-02T03:26:00Z,malhowice,Małhowice,,,0,,0,,2026-8-2,3
4591,2026-08-02T03:26:00Z,medyka,Medyka,840,,60,,420,,2026-8-2,3
4586,2026-08-02T03:26:00Z,zosin,Zosin,120,,0,,60,,2026-8-2,3
4598,2026-08-02T08:30:00Z,budomierz,Budomierz,0,,180,,240,,2026-8-2,8
4596,2026-08-02T08:30:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-8-2,8
4594,2026-08-02T08:30:00Z,dorohusk,Dorohusk,1260,,,,240,,2026-8-2,8
4597,2026-08-02T08:30:00Z,hrebenne,Hrebenne,660,,0,,300,,2026-8-2,8
4599,2026-08-02T08:30:00Z,korczowa,Korczowa,180,,240,,540,,2026-8-2,8
4602,2026-08-02T08:30:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-2,8
4601,2026-08-02T08:30:00Z,malhowice,Małhowice,,,60,,30,,2026-8-2,8
4600,2026-08-02T08:30:00Z,medyka,Medyka,780,,180,,300,,2026-8-2,8
4595,2026-08-02T08:30:00Z,zosin,Zosin,0,,0,,0,,2026-8-2,8
4607,2026-08-02T10:44:00Z,budomierz,Budomierz,0,,60,,120,,2026-8-2,10
4605,2026-08-02T10:44:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-8-2,10
4603,2026-08-02T10:44:00Z,dorohusk,Dorohusk,840,,,,300,,2026-8-2,10
4606,2026-08-02T10:44:00Z,hrebenne,Hrebenne,780,,0,,0,,2026-8-2,10
4608,2026-08-02T10:44:00Z,korczowa,Korczowa,300,,240,,420,,2026-8-2,10
4611,2026-08-02T10:44:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-2,10
4610,2026-08-02T10:44:00Z,malhowice,Małhowice,,,60,,0,,2026-8-2,10
4609,2026-08-02T10:44:00Z,medyka,Medyka,780,,180,,180,,2026-8-2,10
4604,2026-08-02T10:44:00Z,zosin,Zosin,0,,0,,0,,2026-8-2,10
