id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
1799,2026-06-30T04:04:00Z,budomierz,Budomierz,0,,0,,60,,2026-6-30,4
1797,2026-06-30T04:04:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-6-30,4
1795,2026-06-30T04:04:00Z,dorohusk,Dorohusk,420,,,,30,,2026-6-30,4
1798,2026-06-30T04:04:00Z,hrebenne,Hrebenne,180,,0,,60,,2026-6-30,4
1800,2026-06-30T04:04:00Z,korczowa,Korczowa,0,,60,,240,,2026-6-30,4
1803,2026-06-30T04:04:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-30,4
1802,2026-06-30T04:04:00Z,malhowice,Małhowice,,,0,,0,,2026-6-30,4
1801,2026-06-30T04:04:00Z,medyka,Medyka,180,,0,,60,,2026-6-30,4
1796,2026-06-30T04:04:00Z,zosin,Zosin,0,,0,,0,,2026-6-30,4
1808,2026-06-30T05:00:00Z,budomierz,Budomierz,0,,0,,60,,2026-6-30,5
1806,2026-06-30T05:00:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-6-30,5
1804,2026-06-30T05:00:00Z,dorohusk,Dorohusk,420,,,,30,,2026-6-30,5
1807,2026-06-30T05:00:00Z,hrebenne,Hrebenne,180,,0,,60,,2026-6-30,5
1809,2026-06-30T05:00:00Z,korczowa,Korczowa,0,,60,,240,,2026-6-30,5
1812,2026-06-30T05:00:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-30,5
1811,2026-06-30T05:00:00Z,malhowice,Małhowice,,,0,,0,,2026-6-30,5
1810,2026-06-30T05:00:00Z,medyka,Medyka,180,,0,,60,,2026-6-30,5
1805,2026-06-30T05:00:00Z,zosin,Zosin,0,,0,,0,,2026-6-30,5
1817,2026-06-30T08:00:00Z,budomierz,Budomierz,0,,0,,0,,2026-6-30,8
1815,2026-06-30T08:00:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-6-30,8
1813,2026-06-30T08:00:00Z,dorohusk,Dorohusk,540,,,,0,,2026-6-30,8
1816,2026-06-30T08:00:00Z,hrebenne,Hrebenne,300,,0,,0,,2026-6-30,8
1818,2026-06-30T08:00:00Z,korczowa,Korczowa,60,,60,,300,,2026-6-30,8
1821,2026-06-30T08:00:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-30,8
1820,2026-06-30T08:00:00Z,malhowice,Małhowice,,,0,,60,,2026-6-30,8
1819,2026-06-30T08:00:00Z,medyka,Medyka,120,,0,,180,,2026-6-30,8
1814,2026-06-30T08:00:00Z,zosin,Zosin,0,,0,,0,,2026-6-30,8
1826,2026-06-30T09:49:00Z,budomierz,Budomierz,0,,0,,0,,2026-6-30,9
1824,2026-06-30T09:49:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-6-30,9
